"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Uganda","UGA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","-82669699.299945","25401432.590057","-69896624.459943","-72237297.720057","103543713.07","4597852.89999998","-43267054.180053","-112010296.98","-195210146.65","-259520589.14","-263300000","-169770000","-99600000","-171130000","-174200000","-281490000","-211500000","-315730000","-363690000","-293200000","-358800000","-305583689.219979","-151999890.306009","-38435956.3553837","-1675020.2514841","49224086.1693945","-318190780.739843","-562842782.413719","-1223839164.11428","-1048042885.5576","-1609773703.87242","-2087253428.48861","-1655592192.89013","-1751485256.93053","-2165987726.53222","-1649442857.80486","-795995505.85521","-1501727445.44533","-2084720707.83027","-2632490900.39494","-3598099858.14825","-3972249346.50693","-4172068858.05147","",
"Ukraine","UKR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1163000000","-1152000000","-1184000000","-1335000000","-1296000000","1658000000","1342000000","1324000000","3180000000","2901000000","6911000000","2534000000","-1619000000","-5251000000","-12781000000","-1736000000","-3016000000","-10233000000","-14335000000","-16518000000","-4596000000","5035000000","-1866000000","-3473000000","-6432000000","-4124000000","5267000000","-3882000000","7972000000","-9209000000",
"Upper middle income","UMC","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","-127000000","-357100000","-709100000","-461400000","-234600000","-62600000","-129100000","-98000000","41860000","-140730000","22140000","133470000","185890000","42430000","-8780000","-243790000","-438300000","-212500000","-233400000","-287400000","-475500000","-507600000","-566322609.194665","-497628346.284269","381948864.724465","-87260665.3550651","3124735.73349139","42278058.6449692","-391880827.91515","-220452116.74447","-1728989727.07313","-381285464.92504","-730841067.89421","-1314605653.04874","-2036452488.3758","-2016296046.75936","-1838382524.26253","-147093522.500827","474252220.704412","7362693.39736676","-268605126.240137","795582575.827","-364077088.059582","-1472023275.6243","-2724913832.41014","-2796895843.15253",
"United States","USA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","2620000000","-980000000","-5260000000","7580000000","1700000000","17880000000","3840000000","-15100000000","-15747000000","-156700000","2127000000","4810000000","-11607000000","-44222000000","-99008000000","-124455000000","-147174000000","-160647000000","-121258000000","-99506000000","-78952000000","2851000000","-51605050000","-84782800000","-121642400000","-113561000000","-124727100000","-140724500000","-215037000000","-286622000000","-401928000000","-394079000000","-456109000000","-522297000000","-635887000000","-749230000000","-816642000000","-736554000000","-696526000000","-379736000000","-432002000000","-455297000000","-418112000000","-339455000000","-369978000000","-408447000000","-396219000000","-367614000000","-439851000000","-441748000000","-597145000000","-831453000000","-971594000000","-818822000000",
"Uzbekistan","UZB","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1147673466.73347","1730099180.933","1809069338.40413","3184104515.45679","1761163894.9437","2278640124.01406","2783506550.28369","1208987339.93941","1315764269.52577","2075928897.36893","895690100.9006","213236293.909827","1477884038.18871","-3593165923.58668","-3371224441.875","-3027884732.25607","-4897531243.0343","-617833329.676613","-7787619645.41408",
"St. Vincent and the Grenadines","VCT","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","2700000","-3600000","-9300000","-800000","-10809629.6296296","-2600000","-1000000","3700000","-10196296.2962963","-20237037.037037","-16788888.8888889","-29662962.962963","-23555555.5555556","-45688888.8888889","-24166666.6666667","-43874074.0740741","-56537037.037037","-40200000","-32944444.4444444","-80585185.1851852","-92288888.8888889","-67837037.037037","-29443404.0378711","-25563565.4660295","-17792079.0171267","-42811297.7046155","-73198902.6184481","-81384170.4128481","-105907543.490395","-152508595.687598","-229973821.283157","-183401949.8725","-189661319.408338","-159406847.2515","-184718343.75956","-189104798.830948","-194326004.715366","-122555442.979288","-106538451.148906","-100395869.30521","-91119523.1912996","-21743694.7051808","-137416102.652049","-197130482.351677","-186776779.62963","-142762732.592593",
"Venezuela, RB","VEN","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","-104000000","-11000000","-101000000","877000000","5760000000","2171000000","254000000","-3179000000","-5735000000","350000000","4728000000","4000000000","-4246000000","4427000000","4651000000","3327000000","-2245000000","-1390000000","-5809000000","2161000000","8279000000","1736000000","-3749000000","-1993000000","2541000000","2014000000","8914000000","3732000000","-4432000000","2112000000","11853000000","1983000000","7599000000","11796000000","15519000000","25447000000","26462000000","13464000000","31297000000","429000000","5585000000","16342000000","2586000000","4604000000","4919000000","-16051000000","-3870000000","","","","","","","",
"British Virgin Islands","VGB","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2020000000","-1528000000","-1074000000","1177000000","1106000000","682000000","-604000000","-1931000000","-957000000","-560189000.00001","-163741800","-6953100000","-10823000000","-6608000000","-4276000000","236000000","9429000000","7745000000","9359000000","-2041000000","625000000","-1649000000","5899353000.00003","13101247000","15060000000","-4628000000","1402000000","25090000000",
"Vanuatu","VUT","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","-7327911.02569212","-8292436.22587955","6732997.16167706","-10365393.0452167","-11699177.4752798","-10330328.8447824","-9832968.41354702","-12246234.6534337","-6181873.91339719","-10260850.6655632","-9665534.16464825","-11678640.987914","-18515616.2845164","-18247846.5039953","-26939573.8205376","-19341660.9273521","5757525.69869305","-13075739.3673429","4994539.50396515","1818844.46226374","-17057093.2364413","-22153326.7014929","-22439202.4539204","-34047560.0791205","-30132346.109561","-34414598.2240191","-141579314.14989","10280152.5559135","-42177782.3496621","-60956769.3660072","-68614470.7168546","-5153066.31873121","4234945.94969266","-114632995.388247","-70467667.0002731","-70822393.3147076","29604909.5722798","73290724.2801432","-57857569.4427385","-75450988.2347246","-127431932.031587","",
"World","WLD","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","-9731864.87303334","-18103226.4414438","-22041779.7500985","-12911904.6378197","-13093701.206383","-6038104.66920666","4802693.1238543","655101.851957302","1928495.71417383","11159516.2275602","11198312.083824","10228621.8758562","14879800.8978684","8619601.11435726","-25558188.531612","-52495463.868062","-37681955.6386039","5763229.11241997","9331269.15165838","12277772.9359991","9127240.21455786","20090329.5866855","-18790953.7919096","","","","","-26156787.8157222","-47534045.7548581","-76679877.7969446","-45756167.3193261","-54246320.5784709","-11204735.2832688","-61554760.8285776","-81245612.8210877","-7705067.64072633","-44729930.0844231","-46461253.3035218","-12709700.5184717","-38432534.1852742","-9470273.0539167","23622226.2730275","34073470.5704926","-75731634.111308","-114383150.122032","-86677981.349902","46511089.2866081",
"Kosovo","XKX","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-259006651.170996","-307856740.033721","-283840976.305012","-485256277.262253","-924665475.231478","-522387686.556684","-677508208.759541","-845469987.37753","-379707017.552773","-241164649.608956","-501611181.116653","-547387862.597833","-530232049.607693","-377958224.985691","-600498295.778405","-447233075.832756","-541106312.899615","-818350534.733873","-983283179.650869","-794764939.559624",
"Yemen, Rep.","YEM","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","624145917.387697","205720000","-1508330000","-1251290000","-2527417758.92882","-1054136269.98015","-527366573.92019","-334617315.69515","-1530489956.78764","-1488253310.75383","-3026024546.23609","-2418960821.49167","","","","","","","",
"South Africa","ZAF","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","48999980.4196078","270199892.028123","429799828.251988","194599922.237871","-160999935.664426","-516599793.566722","-146999941.258823","-375199850.07014","-19599992.1678431","-480199808.112157","-1289399484.75597","-1488132777.64107","-192051956.956081","-258394951.473186","-1437709300.09144","-2397131175.73789","-1912449998.337","239199999.792","1099399999.044","2965045476.42112","3161391216.18901","-4978365548.89199","-3525807428.47985","-323223987.976598","-1951775969.24327","2261355818.81972","2765954425.45986","5104704864.42218","2533618988.8443","1497993501.86637","1551571060.83907","1399119919.33859","1980166934.35487","2803148534.3134","29620519.2570562","-2493247873.02849","-1678190241.8336","-2227357021.24976","-2199125544.60138","-675246561.695196","-190556634.77189","342639131.12158","1009383967.41918","-1541574878.82416","-6413747384.1101","-8015417922.76414","-12154724637.7929","-16193848408.8251","-16395139537.1097","-7863255557.70191","-5421631418.05703","-9254146535.69638","-20346176599.8459","-21400789698.6023","-18344938660.4379","-14944186632.1317","-8521994957.00948","-9056996805.89754","-12159926617.7368","-10200410538.59","6701380493.38919","15500460921.8416","-1697574274.8606","-6159978172.67657",
"Zambia","ZMB","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","-280600000","78000000","-516300000","-720600000","-560600000","-263000000","-146600000","-395300000","-347600000","-245200000","-293200000","-218600000","-594400000","-305700000","","","","","","-182000000","-570400000","-386400000","-662446600","-737031600","-663224351.95531","-663221346.97218","-444734000","-232041263.493659","592523573.828467","-174028007.262049","-596535306.006716","912561850.985757","1525082951.62677","1092799716.81816","1371805759.22779","-161482092.974","-387327907.89247","-767651770.971024","-953961606.220667","-435005244.996172","-342356590.789126","140712285.049613","2138616083.71869","2629551251.44439","1093013821.99342","",
"Zimbabwe","ZWE","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","1112764.77565431","53939988.6193239","-56429334.7061871","-149235109.487928","-545446146.17961","-631423993.767666","-397421913.009829","-42838069.6092601","-64089005.1934869","16756953.9660018","57918278.2504781","125128995.885058","16912627.7746411","-139680033.356082","-456421246.512503","-602990568.423219","-115627222.86151","-424427788.967297","","","","","","","","","","","","","","","-730469604.519081","-1655385673.57752","-2749517966.25893","-2277579537.61368","-2648761100.36085","-2333838450.35402","-1596669424.33629","-697450488.867255","-271191369.042546","-1379626259.61315","920472008.130914","1096259599.90993","","","",
